plant_id,model_family,fit_scope,candidate_id,hyperparameters,train_row_count,validation_row_count,validation_mae,selected,fit_status
PS_003,SplineRidge,restricted_B1,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",6992,3373,0.058484766760979766,True,ok
PS_003,SplineRidge,restricted_B1,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",6992,3373,0.058489179261770316,False,ok
PS_003,SplineRidge,restricted_B1,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",6992,3373,0.05855585837167609,False,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",6848,3373,0.059064775621191425,True,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",6848,3373,0.05907319320771711,False,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",6848,3373,0.05915871460066457,False,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",6848,3373,0.059456107341975165,False,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",6848,3373,0.059462539053864574,False,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",6848,3373,0.059534302929688816,False,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",6848,3373,0.059557016330332585,False,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",6848,3373,0.05956485727009803,False,ok
PS_003,SplineRidge,restricted_B2,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",6848,3373,0.05964720643602527,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_00,"{""alpha"": 0.1, ""n_knots"": 4}",6398,3373,0.0711435942253495,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_01,"{""alpha"": 1, ""n_knots"": 4}",6398,3373,0.07116035586113512,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_02,"{""alpha"": 10, ""n_knots"": 4}",6398,3373,0.07126205555415743,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_03,"{""alpha"": 0.1, ""n_knots"": 6}",6398,3373,0.07171104270239032,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_04,"{""alpha"": 1, ""n_knots"": 6}",6398,3373,0.07168521816598941,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_05,"{""alpha"": 10, ""n_knots"": 6}",6398,3373,0.07144174978330346,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_06,"{""alpha"": 0.1, ""n_knots"": 8}",6398,3373,0.06568022510185578,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_07,"{""alpha"": 1, ""n_knots"": 8}",6398,3373,0.06566930376299124,False,ok
PS_003,SplineRidge,restricted_B3,SplineRidge_08,"{""alpha"": 10, ""n_knots"": 8}",6398,3373,0.06557706276449414,True,ok
PS_035,HistGradientBoosting,full,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",4883,1628,0.05024158218617776,False,ok
PS_035,HistGradientBoosting,full,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",4883,1628,0.04996066777535205,True,ok
PS_035,HistGradientBoosting,full,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",4883,1628,0.052302744936625206,False,ok
PS_035,HistGradientBoosting,full,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",4883,1628,0.052954329490580924,False,ok
PS_035,HistGradientBoosting,full,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",4883,1628,0.05054970613724115,False,ok
PS_035,HistGradientBoosting,full,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",4883,1628,0.050326133576554986,False,ok
PS_035,HistGradientBoosting,full,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",4883,1628,0.053606481070380865,False,ok
PS_035,HistGradientBoosting,full,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",4883,1628,0.05350732342759471,False,ok
