target_id,twin_source_id,control_id,target_state,common_row_count,twin_otg_common_rows,control_otg_common_rows,contrast_control_minus_twin,computable,reason,orientation
PS_020,PS_026,PS_028,SP,433,0.005379538390243129,0.007524094998170777,0.002144556607927648,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_028,SP,766,0.0009428521824772287,0.011219025511453075,0.010276173328975846,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_029,SP,438,-0.0001451594213326031,0.002684470562598778,0.002829629983931381,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_029,SP,280,0.0001284327324921515,0.0016924416275223633,0.0015640088950302118,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_029,SP,406,0.027905920894729427,0.002646592159052715,-0.02525932873567671,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_029,SP,404,0.0024407118986184,0.002343357211430242,-9.735468718815796e-05,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_029,SP,260,0.006087078950402135,0.0021805426265132065,-0.003906536323888928,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_029,SP,379,0.004502868547449839,0.002912859713239825,-0.001590008834210014,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_029,SP,435,0.0017556314477986425,0.002699002419870318,0.0009433709720716756,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_031,SP,319,-1.99849504571286e-05,0.000493611207724386,0.0005135961581815146,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_031,SP,274,0.000276188887401177,0.00041268898063393303,0.00013650009323275605,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_031,SP,316,0.022248042961162028,0.00045760792378581223,-0.021790435037376217,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_031,SP,303,0.002336007321224999,0.0005206127422319184,-0.0018153945789930806,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_031,SP,243,0.005557604658220189,0.0003470778417760962,-0.005210526816444093,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_031,SP,299,0.003914669268675466,0.0005708151584213651,-0.0033438541102541013,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_031,SP,319,0.0019011994520831427,0.000493611207724386,-0.0014075882443587567,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_032,SP,549,-0.00037026967085597093,0.021785839234531843,0.022156108905387814,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_032,SP,280,0.0001284327324921515,0.027763779487634963,0.02763534675514281,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_032,SP,445,0.0326473150389527,0.02411927154641805,-0.008528043492534648,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_032,SP,470,0.0035225326267342705,0.023650020325098057,0.020127487698363786,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_032,SP,260,0.006087078950402135,0.02557651840804324,0.019489439457641106,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_032,SP,401,0.0058114369917043225,0.024270759555189002,0.01845932256348468,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_032,SP,534,0.001040171171259173,0.022146410741976787,0.021106239570717614,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_033,SP,1607,-0.004078507526576396,0.025726357408370676,0.02980486493494707,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_033,SP,280,0.0001284327324921515,0.0020902160655628214,0.00196178333307067,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_033,SP,472,0.034246153187619005,0.0060269909582086195,-0.028219162229410386,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_033,SP,578,0.003113571719642612,0.0056773887955564005,0.0025638170759137886,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_033,SP,260,0.006087078950402135,0.0031358291084608025,-0.002951249841941332,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_033,SP,433,0.005379538390243129,0.004103589537597877,-0.001275948852645252,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_033,SP,766,0.0009428521824772287,0.010155438193781105,0.009212586011303876,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_034,SP,1607,-0.004078507526576396,0.022199694624226995,0.02627820215080339,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_034,SP,280,0.0001284327324921515,0.010295320067517821,0.01016688733502567,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_034,SP,472,0.034246153187619005,0.00842239470104392,-0.025823758486575085,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_034,SP,578,0.003113571719642612,0.007280689543792126,0.004167117824149514,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_034,SP,260,0.006087078950402135,0.01162972798654631,0.005542649036144175,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_034,SP,433,0.005379538390243129,0.008706758606266622,0.003327220216023493,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_034,SP,766,0.0009428521824772287,0.008416211255270471,0.0074733590727932425,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_035,SP,1607,-0.004078507526576396,0.01785577625128408,0.021934283777860476,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_035,SP,280,0.0001284327324921515,0.004144577941039309,0.0040161452085471575,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_035,SP,472,0.034246153187619005,0.00688275619732312,-0.027363396990295885,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_035,SP,578,0.003113571719642612,0.007102403132138179,0.003988831412495567,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_035,SP,260,0.006087078950402135,0.0051588788392574365,-0.0009282001111446982,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_035,SP,433,0.005379538390243129,0.007029503716640427,0.0016499653263972978,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_035,SP,766,0.0009428521824772287,0.007586619985222184,0.006643767802744956,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_036,SP,1607,-0.004078507526576396,0.010746792633459644,0.01482530016003604,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_036,SP,280,0.0001284327324921515,0.0016768322585707512,0.0015483995260785997,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_036,SP,472,0.034246153187619005,0.0018304266525640024,-0.032415726535055006,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_036,SP,578,0.003113571719642612,0.0020306494933518306,-0.0010829222262907813,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_036,SP,260,0.006087078950402135,0.001642829902724019,-0.004444249047678116,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_036,SP,433,0.005379538390243129,0.0023349596340636186,-0.0030445787561795105,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_036,SP,766,0.0009428521824772287,0.0031540171432722364,0.0022111649607950076,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_038,SP,1607,-0.004078507526576396,0.017236676971689138,0.021315184498265534,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_038,SP,280,0.0001284327324921515,0.0116792964951982,0.011550863762706049,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_038,SP,472,0.034246153187619005,0.015771346534331935,-0.01847480665328707,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_038,SP,578,0.003113571719642612,0.014233614762744911,0.011120043043102299,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_038,SP,260,0.006087078950402135,0.013195176643549945,0.007108097693147811,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_038,SP,433,0.005379538390243129,0.014987097824936294,0.009607559434693165,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_038,SP,766,0.0009428521824772287,0.015347919233122245,0.014405067050645017,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_039,SP,1607,-0.004078507526576396,0.03511393834536923,0.039192445871945626,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_039,SP,280,0.0001284327324921515,0.032098385595400625,0.03196995286290848,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_039,SP,472,0.034246153187619005,0.03536663801706083,0.0011204848294418257,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_039,SP,578,0.003113571719642612,0.03428743945856874,0.03117386773892613,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_039,SP,260,0.006087078950402135,0.0330741090546081,0.026987030104205965,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_039,SP,433,0.005379538390243129,0.036160569028688264,0.030781030638445134,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_039,SP,766,0.0009428521824772287,0.030828263172864162,0.029885410990386933,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_004,PS_040,SP,1607,-0.004078507526576396,0.02846045727224321,0.032538964798819604,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_017,PS_040,SP,280,0.0001284327324921515,0.030377515227164406,0.030249082494672255,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_022,PS_040,SP,472,0.034246153187619005,0.019691634699915504,-0.014554518487703502,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_023,PS_040,SP,578,0.003113571719642612,0.0165146849961311,0.013401113276488488,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_024,PS_040,SP,260,0.006087078950402135,0.030099774064859756,0.02401269511445762,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_026,PS_040,SP,433,0.005379538390243129,0.021464183641803424,0.016084645251560295,True,ok,CONTROL_MINUS_TWIN
PS_020,PS_030,PS_040,SP,766,0.0009428521824772287,0.015917961696872582,0.014975109514395353,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_001,SP,1486,0.05067892610080171,0.020417249284457317,-0.030261676816344396,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_001,SP,259,0.0042619387702294426,0.003199121438669565,-0.0010628173315598774,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_001,SP,513,0.0036531221304794068,0.002409166631700231,-0.0012439554987791757,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_001,SP,564,0.017100814124272876,0.007795348235597632,-0.009305465888675243,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_001,SP,261,0.013495126206326435,0.0020846155203014492,-0.011410510686024986,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_001,SP,474,-0.0016877209297422868,0.0031180468369558165,0.004805767766698103,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_001,SP,829,0.015555775803176526,0.005856722421792547,-0.009699053381383979,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_008,SP,1487,0.050554233794438005,0.02501589692792612,-0.025538336866511885,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_008,SP,259,0.0042619387702294426,0.004437030410008286,0.00017509163977884323,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_008,SP,513,0.0036531221304794068,0.004257753248589097,0.00060463111810969,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_008,SP,564,0.017100814124272876,0.010025021279797833,-0.007075792844475043,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_008,SP,261,0.013495126206326435,0.0032349687554181737,-0.010260157450908261,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_008,SP,474,-0.0016877209297422868,0.004931119337378158,0.006618840267120445,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_008,SP,829,0.015555775803176526,0.008553199819028252,-0.007002575984148274,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_009,SP,1487,0.050554233794438005,0.012194461506627383,-0.03835977228781062,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_009,SP,259,0.0042619387702294426,0.005856614835180494,0.0015946760649510512,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_009,SP,513,0.0036531221304794068,0.002633280719360892,-0.0010198414111185147,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_009,SP,564,0.017100814124272876,0.007183555716647971,-0.009917258407624904,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_009,SP,261,0.013495126206326435,0.004256551771737782,-0.009238574434588653,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_009,SP,474,-0.0016877209297422868,0.0034784217044828217,0.0051661426342251085,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_009,SP,829,0.015555775803176526,0.004028975395077371,-0.011526800408099155,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_010,SP,1487,0.050554233794438005,0.01305111828398113,-0.037503115510456875,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_010,SP,259,0.0042619387702294426,0.03514189285466256,0.030879954084433114,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_010,SP,513,0.0036531221304794068,0.018381408567601593,0.014728286437122186,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_010,SP,564,0.017100814124272876,0.016260832827238385,-0.0008399812970344908,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_010,SP,261,0.013495126206326435,0.03332618270147296,0.019831056495146524,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_010,SP,474,-0.0016877209297422868,0.019743019755020727,0.021430740684763014,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_010,SP,829,0.015555775803176526,0.013510702018334826,-0.0020450737848417,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_011,SP,1487,0.050554233794438005,0.027114402307765087,-0.02343983148667292,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_011,SP,259,0.0042619387702294426,0.011165885183655657,0.0069039464134262145,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_011,SP,513,0.0036531221304794068,0.008822085055139157,0.005168962924659751,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_011,SP,564,0.017100814124272876,0.014127937603346762,-0.002972876520926114,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_011,SP,261,0.013495126206326435,0.009028501881721818,-0.004466624324604616,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_011,SP,474,-0.0016877209297422868,0.00944095656556513,0.011128677495307417,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_011,SP,829,0.015555775803176526,0.013532185373129953,-0.0020235904300465735,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_013,SP,1487,0.050554233794438005,0.030633069205044952,-0.019921164589393053,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_013,SP,259,0.0042619387702294426,0.013958641259381965,0.009696702489152522,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_013,SP,513,0.0036531221304794068,0.010891838998719705,0.007238716868240298,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_013,SP,564,0.017100814124272876,0.016490566055921474,-0.0006102480683514017,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_013,SP,261,0.013495126206326435,0.012211657117287712,-0.0012834690890387232,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_013,SP,474,-0.0016877209297422868,0.011601972888614531,0.013289693818356818,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_013,SP,829,0.015555775803176526,0.015378551089973165,-0.00017722471320336108,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_018,SP,16,0.009450548523845657,0.0096024839688518,0.00015193544500614192,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_018,SP,16,0.011194791198548687,0.0096024839688518,-0.0015923072296968876,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_018,SP,16,0.010428979817879436,0.0096024839688518,-0.0008264958490276364,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_018,SP,16,0.018604401288057827,0.0096024839688518,-0.009001917319206028,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_018,SP,16,0.021753388363612118,0.0096024839688518,-0.012150904394760319,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_018,SP,16,1.848125244575255e-05,0.0096024839688518,0.009584002716406047,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_018,SP,16,0.016459385995762806,0.0096024839688518,-0.006856902026911006,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_019,SP,965,0.026815266298058242,0.040158402216728194,0.013343135918669952,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_019,SP,259,0.0042619387702294426,0.013626647710835948,0.009364708940606505,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_019,SP,510,0.004137830170277031,0.014987967116149921,0.01085013694587289,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_019,SP,564,0.017100814124272876,0.0210194932080389,0.003918679083766023,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_019,SP,261,0.013495126206326435,0.012318620161137685,-0.0011765060451887493,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_019,SP,474,-0.0016877209297422868,0.014833653274725724,0.01652137420446801,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_019,SP,746,0.014313410050816669,0.023131823640151192,0.008818413589334523,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_021,SP,908,0.017829306801838828,0.02579022215258927,0.007960915350750442,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_021,SP,259,0.0042619387702294426,0.01334762356571646,0.009085684795487017,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_021,SP,503,0.0033903866840860747,0.010369100889355123,0.006978714205269049,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_021,SP,535,0.01574423355544674,0.014755561199980352,-0.0009886723554663884,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_021,SP,261,0.013495126206326435,0.011336835856605613,-0.002158290349720822,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_021,SP,467,-0.0019510510076259577,0.010495127468917412,0.01244617847654337,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_021,SP,756,0.012910304859204629,0.01653164868361457,0.003621343824409942,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_025,SP,131,0.006896326896971826,0.04107970835982863,0.03418338146285681,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_025,SP,131,0.008989189548541209,0.04107970835982863,0.032090518811287425,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_025,SP,130,0.008972900774434146,0.04186704081292325,0.0328941400384891,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_025,SP,131,0.01265220007858321,0.04107970835982863,0.02842750828124542,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_025,SP,130,0.018240662100335155,0.04186704081292325,0.023626378712588096,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_025,SP,131,0.003979922069745253,0.04107970835982863,0.03709978629008338,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_025,SP,131,0.013653724594304235,0.04107970835982863,0.027425983765524395,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_027,SP,1026,0.021651858430249048,0.022038802459322833,0.0003869440290737852,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_027,SP,259,0.0042619387702294426,0.007114659763084136,0.002852720992854694,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_027,SP,512,0.003486386174652613,0.005360890663739758,0.0018745044890871448,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_027,SP,558,0.016187345732158548,0.009841436867977282,-0.0063459088641812655,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_027,SP,261,0.013495126206326435,0.005469075311009937,-0.008026050895316498,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_027,SP,473,-0.0016753045517546236,0.005868804667537357,0.007544109219291981,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_027,SP,809,0.014712932079385684,0.011774135198471446,-0.002938796880914238,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_028,SP,1487,0.050554233794438005,0.021650144272585617,-0.02890408952185239,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_028,SP,259,0.0042619387702294426,-0.0013201644325511012,-0.005582103202780544,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_028,SP,513,0.0036531221304794068,-0.0037951643367574103,-0.007448286467236817,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_028,SP,564,0.017100814124272876,-0.00031375952746054425,-0.01741457365173342,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_028,SP,261,0.013495126206326435,-0.0024020021931528378,-0.015897128399479273,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_028,SP,474,-0.0016877209297422868,-0.002759995358791574,-0.0010722744290492872,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_028,SP,829,0.015555775803176526,-0.0022790262952547546,-0.01783480209843128,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_029,SP,436,0.005334850630755436,0.011408684800344925,0.0060738341695894885,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_029,SP,259,0.0042619387702294426,0.009209602286513158,0.004947663516283715,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_029,SP,408,0.00583518668843843,0.01123007873698155,0.005394892048543119,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_029,SP,395,0.011923766561226287,0.012221397213792857,0.00029763065256657034,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_029,SP,257,0.01421196274072923,0.008951753469997478,-0.005260209270731751,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_029,SP,384,-0.000813839806144509,0.009610849892159455,0.010424689698303964,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_029,SP,433,0.009649362778339582,0.01112252898213087,0.0014731662037912874,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_031,SP,310,0.003584324294112609,0.005764617566235412,0.0021802932721228033,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_031,SP,256,0.004312369098516688,0.006323294873212287,0.0020109257746955995,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_031,SP,306,0.005247923996764919,0.0062397135705687355,0.0009917895738038168,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_031,SP,292,0.009196283247071092,0.006254045677717389,-0.0029422375693537034,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_031,SP,237,0.012879076549646637,0.004576756992432183,-0.008302319557214454,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_031,SP,295,-0.00036182712308003087,0.00539238649494864,0.005754213618028671,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_031,SP,310,0.008781349350706142,0.005764617566235412,-0.0030167317844707296,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_032,SP,574,0.0059067338716251375,0.002346467365245318,-0.0035602665063798195,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_032,SP,258,0.0044063257517495714,0.0072143890764102304,0.002808063324660659,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_032,SP,483,0.0038290094570948077,0.0007430592136186132,-0.0030859502434761946,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_032,SP,471,0.014527506979347612,0.0036382070600017857,-0.010889299919345827,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_032,SP,261,0.013495126206326435,0.005147828771339055,-0.00834729743498738,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_032,SP,434,-0.0027398498474671545,0.0009020221440248152,0.0036418719914919698,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_032,SP,563,0.00918400918146016,0.002040208470087186,-0.007143800711372973,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_033,SP,1487,0.050554233794438005,0.011500642716306561,-0.039053591078131444,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_033,SP,259,0.0042619387702294426,0.0010785574240537443,-0.0031833813461756982,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_033,SP,513,0.0036531221304794068,-0.0015041802301731452,-0.005157302360652552,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_033,SP,564,0.017100814124272876,0.002470961606650078,-0.014629852517622798,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_033,SP,261,0.013495126206326435,-0.00023356641184996835,-0.013728692618176403,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_033,SP,474,-0.0016877209297422868,-0.00040796281300172627,0.0012797581167405606,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_033,SP,829,0.015555775803176526,-0.0007310920800457227,-0.01628686788322225,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_034,SP,1487,0.050554233794438005,0.029588513834717875,-0.02096571995972013,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_034,SP,259,0.0042619387702294426,0.01506941793872683,0.010807479168497388,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_034,SP,513,0.0036531221304794068,0.014110631469490688,0.010457509339011281,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_034,SP,564,0.017100814124272876,0.020452197197212994,0.0033513830729401187,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_034,SP,261,0.013495126206326435,0.015030592558524365,0.0015354663521979298,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_034,SP,474,-0.0016877209297422868,0.014993779753976512,0.0166815006837188,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_034,SP,829,0.015555775803176526,0.017743772574012905,0.0021879967708363784,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_035,SP,1487,0.050554233794438005,0.038320360774663165,-0.01223387301977484,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_035,SP,259,0.0042619387702294426,0.012421445743643341,0.008159506973413898,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_020,PS_035,SP,513,0.0036531221304794068,0.015500764375912697,0.01184764224543329,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_023,PS_035,SP,564,0.017100814124272876,0.02291425281722704,0.005813438692954163,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_024,PS_035,SP,261,0.013495126206326435,0.011758783514257447,-0.0017363426920689873,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_026,PS_035,SP,474,-0.0016877209297422868,0.016029588887116808,0.017717309816859095,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_030,PS_035,SP,829,0.015555775803176526,0.02119153119127013,0.005635755388093605,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_004,PS_036,SP,1487,0.050554233794438005,0.030939339176380976,-0.01961489461805703,True,ok,CONTROL_MINUS_TWIN
PS_022,PS_017,PS_036,SP,259,0.0042619387702294426,0.008741600954884934,0.004479662184655491,True,ok,CONTROL_MINUS_TWIN
