group_id,source_plant_id,target_plant_id,model_family,analysis_role,support_rule,n_supported,n_supported_days,support_retention,transfer_mae,transfer_rmse,transfer_r2,transfer_bias,local_same_rows_mae,local_same_rows_rmse,local_same_rows_r2,local_same_rows_bias
TW_4467a039e00b,PS_047,PS_043,HistGradientBoosting,r1_frozen_input,CS4,298,20,0.37673830594184576,0.13142697729418154,0.17387558443050394,0.7214055849688926,-0.12339049656546976,0.07546325781843456,0.11285764271144812,0.8826299877284114,-0.03767593960138409
TW_4467a039e00b,PS_047,PS_043,SplineRidge,primary,CS4,298,20,0.37673830594184576,0.14079563635036962,0.17743219442676245,0.7098917709130026,-0.13576127046618486,0.07204423706534424,0.10396355841911135,0.9004004279854295,-0.025600896043599827
TW_4467a039e00b,PS_047,PS_044,HistGradientBoosting,r1_frozen_input,CS4,571,21,0.6838323353293413,0.18675034660649797,0.21329703253670138,0.45553742127994046,-0.16891097215484133,0.07918679898120809,0.11483882509276774,0.8421749665212683,-0.03716011639149925
TW_4467a039e00b,PS_047,PS_044,SplineRidge,primary,CS4,571,21,0.6838323353293413,0.19683393639506486,0.22180392601262996,0.41124193808462584,-0.18399214451536902,0.07816023156582155,0.10880494882123162,0.858324189147233,-0.04014774051001033
TW_4467a039e00b,PS_047,PS_045,HistGradientBoosting,r1_frozen_input,CS4,548,20,0.7486338797814208,0.14294799235568215,0.16491881265482647,0.6863299297772967,-0.12715934095237277,0.03950207189548583,0.07505531175625846,0.9350325907005761,0.014855937266078905
TW_4467a039e00b,PS_047,PS_045,SplineRidge,primary,CS4,548,20,0.7486338797814208,0.1535164961125003,0.1753568248599595,0.6453679122559938,-0.14095734396211515,0.046143716108927466,0.08040964578890075,0.9254326034493461,0.00851242151024364
TW_4467a039e00b,PS_047,PS_046,HistGradientBoosting,r1_frozen_input,CS4,487,16,0.8543859649122807,0.12754176600708825,0.1602024853203348,0.688671689576706,-0.11119945741110429,0.06880714368314328,0.10983932560371229,0.8536489537004364,0.0284682600311575
TW_4467a039e00b,PS_047,PS_046,SplineRidge,primary,CS4,487,16,0.8543859649122807,0.1323585665861975,0.1652001258664225,0.6689444569357944,-0.11903817497685322,0.06806038755372908,0.1020427371697376,0.8736880862453836,0.017850677270435263
TW_4467a039e00b,PS_047,PS_048,HistGradientBoosting,r1_frozen_input,CS4,132,18,0.17861975642760486,0.0870934164244197,0.11720111150927408,0.8257309138109417,-0.07636505017549809,0.04209511576510592,0.06838607035718319,0.9406675624903437,0.01656313952478289
TW_4467a039e00b,PS_047,PS_048,SplineRidge,primary,CS4,132,18,0.17861975642760486,0.12044299949288079,0.14450728463384224,0.7350668068127826,-0.11154206428062835,0.03497406072469024,0.06447369159846429,0.9472622049629911,0.009689500694532295
TW_4467a039e00b,PS_047,PS_049,HistGradientBoosting,r1_frozen_input,CS4,477,18,0.671830985915493,0.16067043274902362,0.19002616034331307,0.5474268987991286,-0.14380351817973366,0.05836042278835845,0.10838665992060166,0.8527641330077331,0.007351785701360781
TW_4467a039e00b,PS_047,PS_049,SplineRidge,primary,CS4,477,18,0.671830985915493,0.1726875783676748,0.2003904666730816,0.4967125915528525,-0.15750248246219167,0.06087647339897968,0.10665713518932546,0.8574255251981969,0.007127045066670353
TW_4467a039e00b,PS_047,PS_050,HistGradientBoosting,r1_frozen_input,CS4,536,21,0.6373365041617123,0.16242497375412415,0.18976181691490318,0.5352807011609073,-0.15194003357456357,0.06042865321826192,0.10344078329346935,0.8619117743037545,0.0074265396826149474
TW_4467a039e00b,PS_047,PS_050,SplineRidge,primary,CS4,536,21,0.6373365041617123,0.17507034525649454,0.20038152888883573,0.4818107250038264,-0.16486969506892768,0.060207654026329625,0.10121166131079862,0.8677991780485057,-0.0063142701582633905
TW_4467a039e00b,PS_047,PS_051,HistGradientBoosting,r1_frozen_input,CS4,319,19,0.42704149933065594,0.14475559966506546,0.1793920560086724,0.6813823744803762,-0.1382787403898108,0.045105182154820095,0.08428172759995323,0.9296716804432861,-0.006384387719948817
TW_4467a039e00b,PS_047,PS_051,SplineRidge,primary,CS4,319,19,0.42704149933065594,0.15174382122285932,0.18701741179773454,0.6537199538259248,-0.1457118444555865,0.04517715824949181,0.08408624809926682,0.9299975352213272,-0.0072595063968986925
TW_4467a039e00b,PS_049,PS_042,HistGradientBoosting,r1_frozen_input,CS4,580,20,0.7081807081807082,0.041337133809863015,0.06480749043802038,0.9497490402961916,-0.006374973393896964,0.055542660107920805,0.07589675739051795,0.9310807735062684,-0.03542255105383223
TW_4467a039e00b,PS_049,PS_042,SplineRidge,primary,CS4,580,20,0.7081807081807082,0.05160085580042708,0.07254360888384355,0.9370360064923959,-0.006293729824729982,0.06113930967403181,0.07994858510400248,0.9235256990307708,-0.04202548556487458
TW_4467a039e00b,PS_049,PS_043,HistGradientBoosting,r1_frozen_input,CS4,398,20,0.5031605562579013,0.05511799489233121,0.09326866705214511,0.916929232819565,0.015821515328527835,0.07688614601062652,0.11093474613044148,0.8824799767217103,-0.039217220116402905
TW_4467a039e00b,PS_049,PS_043,SplineRidge,primary,CS4,398,20,0.5031605562579013,0.05945418796876676,0.0957757603339912,0.9124032692480797,0.02678127225473375,0.0741824200232312,0.10373409020933488,0.8972410434043404,-0.028693233414262147
TW_4467a039e00b,PS_049,PS_044,HistGradientBoosting,r1_frozen_input,CS4,588,21,0.704191616766467,0.07485158685768999,0.10863393274353866,0.8698706419722645,-0.007044559916046219,0.07903369635827318,0.11449556751666923,0.8554488232997465,-0.032729141567564846
TW_4467a039e00b,PS_049,PS_044,SplineRidge,primary,CS4,588,21,0.704191616766467,0.08424368045986068,0.116169900950884,0.8511902040138702,-0.0034900781176735625,0.07788178185159894,0.10723308731972936,0.8732050657575637,-0.0360374989211303
TW_4467a039e00b,PS_049,PS_045,HistGradientBoosting,r1_frozen_input,CS4,555,20,0.7581967213114754,0.05054681690128427,0.0815527230829762,0.9250656872253844,0.03159596886013306,0.03887954553833023,0.0750344717288683,0.9365655098677843,0.015972970215635898
TW_4467a039e00b,PS_049,PS_045,SplineRidge,primary,CS4,555,20,0.7581967213114754,0.05136242110747393,0.083405318820666,0.9216225213281369,0.0269192987135137,0.045741916442638926,0.08008087171608688,0.9277460858249613,0.010967308712548864
TW_4467a039e00b,PS_049,PS_046,HistGradientBoosting,r1_frozen_input,CS4,516,16,0.9052631578947369,0.06417537666682993,0.10272149465139775,0.8762993203192183,0.02780985392095036,0.06484113984340154,0.10548326610455737,0.8695582661358974,0.03082908360723445
TW_4467a039e00b,PS_049,PS_046,SplineRidge,primary,CS4,516,16,0.9052631578947369,0.07177503386327576,0.10655858961875747,0.8668851971628775,0.036351293518182046,0.06463337024086105,0.09807940020187186,0.8872270273284938,0.018245336054430236
TW_4467a039e00b,PS_049,PS_047,HistGradientBoosting,r1_frozen_input,CS4,428,17,0.7430555555555556,0.08859709802120151,0.13010670998550275,0.8286313361996966,0.06573255391859764,0.11041958316505515,0.152300769589354,0.7651793876572445,-0.08232555680162976
TW_4467a039e00b,PS_049,PS_047,SplineRidge,primary,CS4,428,17,0.7430555555555556,0.10017716451625297,0.132481009116143,0.8223197013596458,0.06876098956202772,0.11719340951086196,0.15703915929534407,0.7503405877730285,-0.09130139531790926
TW_4467a039e00b,PS_049,PS_048,HistGradientBoosting,r1_frozen_input,CS4,162,18,0.21921515561569688,0.04042203504622186,0.07695446172389667,0.8309177290422171,0.0056166486737880585,0.04143838899713595,0.07650774422227977,0.8328750627133282,0.013290584956639833
TW_4467a039e00b,PS_049,PS_048,SplineRidge,primary,CS4,162,18,0.21921515561569688,0.048184237804789566,0.07849388411860399,0.8240853119905578,0.024570132577382914,0.038139716693354885,0.07621110822181813,0.8341685047510289,0.005159933237598822
TW_4467a039e00b,PS_049,PS_050,HistGradientBoosting,r1_frozen_input,CS4,587,21,0.6979785969084423,0.05602517810600221,0.1011031384739407,0.875612356690155,0.019334540953584188,0.058483713655346964,0.10291311329184567,0.8711188513521291,0.010377654068146723
TW_4467a039e00b,PS_049,PS_050,SplineRidge,primary,CS4,587,21,0.6979785969084423,0.06695559502081438,0.10587603568337849,0.8635909110712734,0.02372434509000344,0.060161821197546386,0.1007981276831872,0.8763617368860968,-0.00526350889518942
TW_4467a039e00b,PS_049,PS_051,HistGradientBoosting,r1_frozen_input,CS4,262,19,0.3507362784471218,0.06342041827632025,0.12574052420022877,0.866609194053476,0.003172799575017958,0.05405715895381113,0.12892290200381487,0.8597717516993599,0.008273131504790044
TW_4467a039e00b,PS_049,PS_051,SplineRidge,primary,CS4,262,19,0.3507362784471218,0.07332250933160361,0.13879455789565315,0.8374749758718469,0.04807646385638991,0.05702073456953026,0.12533027203570615,0.8674781993920245,0.0022673573350403486
TW_4467a039e00b,PS_050,PS_042,HistGradientBoosting,r1_frozen_input,CS4,603,20,0.7362637362637363,0.0687703619649343,0.09171627439350556,0.8960922660029904,-0.0362131170368599,0.05608506064602278,0.07704821744977537,0.9266702414342335,-0.0372282591087581
TW_4467a039e00b,PS_050,PS_042,SplineRidge,primary,CS4,603,20,0.7362637362637363,0.04884472119865233,0.07094367170544864,0.9378297823946361,-0.02510398502000992,0.062075354602973004,0.08151239337085021,0.9179266133805699,-0.04439600732052529
TW_4467a039e00b,PS_050,PS_043,HistGradientBoosting,r1_frozen_input,CS4,472,20,0.5967130214917825,0.06758527154342736,0.10640073601149397,0.8915917904512521,0.035137099876941545,0.08123985064162942,0.1152474490856106,0.8728151007613393,-0.04534359772380833
TW_4467a039e00b,PS_050,PS_043,SplineRidge,primary,CS4,472,20,0.5967130214917825,0.0557370635724914,0.09423480762898229,0.9149654135150235,-0.0004245997613557836,0.0757899686317232,0.10534584550090186,0.8937307210864209,-0.03580177089383267
TW_4467a039e00b,PS_050,PS_044,HistGradientBoosting,r1_frozen_input,CS4,631,21,0.755688622754491,0.09574149952017037,0.12512688874408687,0.8169571967891414,-0.029478421484286886,0.08017414776397673,0.11783288828775178,0.8376753734811911,-0.03401477439921965
TW_4467a039e00b,PS_050,PS_044,SplineRidge,primary,CS4,631,21,0.755688622754491,0.0836194355796154,0.1164178378170641,0.8415506637871424,-0.02453689633265033,0.07907478039311963,0.1114745008302506,0.8547211348519191,-0.037767668424449626
TW_4467a039e00b,PS_050,PS_045,HistGradientBoosting,r1_frozen_input,CS4,573,20,0.7827868852459017,0.0556849074331223,0.08280232157839837,0.9212376605987729,0.018374517344051353,0.03830051032093476,0.07174269683439087,0.9408725736366006,0.015096431134336431
TW_4467a039e00b,PS_050,PS_045,SplineRidge,primary,CS4,573,20,0.7827868852459017,0.045711841253311854,0.07830662275941769,0.9295581800606676,0.016436454060874846,0.04465647092830382,0.07755569433071456,0.9309027185978784,0.009815340478245843
TW_4467a039e00b,PS_050,PS_046,HistGradientBoosting,r1_frozen_input,CS4,536,16,0.9403508771929825,0.07553926792321283,0.11155755018222495,0.8515380125865916,0.013929047528189442,0.06780664959538511,0.10782324418285663,0.861310966258088,0.02927779714424002
TW_4467a039e00b,PS_050,PS_046,SplineRidge,primary,CS4,536,16,0.9403508771929825,0.06741836140122709,0.10368262698368198,0.8717582849305144,0.010966498544550026,0.06689710795406746,0.10019655448577557,0.8802369333886515,0.017575694344732856
TW_4467a039e00b,PS_050,PS_047,HistGradientBoosting,r1_frozen_input,CS4,502,17,0.8715277777777778,0.0897756626549263,0.12799909198197965,0.8293467692275973,0.05932350780944026,0.11504611671494093,0.15694382856930306,0.743439837092014,-0.09231683517418991
TW_4467a039e00b,PS_050,PS_047,SplineRidge,primary,CS4,502,17,0.8715277777777778,0.08493243973535136,0.11526991888977724,0.8616010764633496,0.04083450654821769,0.12193278179028502,0.1615704876575835,0.7280902324318925,-0.10122021257779433
TW_4467a039e00b,PS_050,PS_048,HistGradientBoosting,r1_frozen_input,CS4,156,18,0.21109607577807848,0.059454564271703085,0.08428041535384981,0.7788378011721221,0.03529987676088712,0.04288466529186435,0.07662122740487287,0.817208593714531,0.011963813364179293
TW_4467a039e00b,PS_050,PS_048,SplineRidge,primary,CS4,156,18,0.21109607577807848,0.04703861057118581,0.07816695159345437,0.8097590896959885,0.020568431590900084,0.037718041894017354,0.07502177624091022,0.8247604014923401,0.0029979007591774153
TW_4467a039e00b,PS_050,PS_049,HistGradientBoosting,r1_frozen_input,CS4,568,18,0.8,0.06584113447762871,0.10976043505942805,0.8483197996052484,-0.0010056734113542678,0.05679807446218866,0.10685957260370549,0.8562313747662519,0.007420568870326098
TW_4467a039e00b,PS_050,PS_049,SplineRidge,primary,CS4,568,18,0.8,0.06251431631186516,0.10686550000600188,0.8562154248968437,-0.0036807494571123255,0.05875173680973391,0.10424053427674862,0.8631923094922187,0.007762689142280036
TW_4467a039e00b,PS_050,PS_051,HistGradientBoosting,r1_frozen_input,CS4,404,19,0.5408299866131191,0.06029384005719343,0.1440274414188213,0.8185359120601203,0.02052388273173583,0.05931441146298658,0.14444521167685823,0.8174816650792238,0.015509364120878536
TW_4467a039e00b,PS_050,PS_051,SplineRidge,primary,CS4,404,19,0.5408299866131191,0.06946601665672303,0.1397912951184059,0.8290534045790147,-0.0005727066540867198,0.061815442228753056,0.14049040731248524,0.8273392822085072,0.007366135202750336
TW_4467a039e00b,PS_051,PS_042,HistGradientBoosting,r1_frozen_input,CS4,201,20,0.2454212454212454,0.04516099057036141,0.07776183424403613,0.9146087232612956,0.020710485630790334,0.04332041446755288,0.0711783103714238,0.9284555641098249,-0.008106257983547426
TW_4467a039e00b,PS_051,PS_042,SplineRidge,primary,CS4,201,20,0.2454212454212454,0.03987346027321922,0.07299475338740302,0.9247573979495523,0.015042921986599041,0.04760978110814059,0.07523148493727681,0.9200755267098903,-0.014870826053408543
TW_4467a039e00b,PS_051,PS_043,HistGradientBoosting,r1_frozen_input,CS4,504,20,0.6371681415929203,0.0633891979612676,0.10671620739116734,0.8687872262147042,0.015075050786870905,0.09052377518185306,0.12631500628050876,0.8161662494634614,-0.040756627711686776
TW_4467a039e00b,PS_051,PS_043,SplineRidge,primary,CS4,504,20,0.6371681415929203,0.0645241665720026,0.10703070379531074,0.8680127093416352,0.013156536939594511,0.08501088126191131,0.11552019401452217,0.8462443190905583,-0.03346777094097612
TW_4467a039e00b,PS_051,PS_044,HistGradientBoosting,r1_frozen_input,CS4,179,20,0.21437125748502994,0.09535172364816567,0.14374997306529821,0.7943155350337405,0.052377425509361135,0.06908663571278142,0.1181134167865408,0.861137681127975,-0.005135779648680792
TW_4467a039e00b,PS_051,PS_044,SplineRidge,primary,CS4,179,20,0.21437125748502994,0.09449058644355911,0.1400632207099942,0.8047306122618558,0.052476089415293005,0.06876327870016447,0.113330816583918,0.8721555193117713,-0.011368825878050154
TW_4467a039e00b,PS_051,PS_045,HistGradientBoosting,r1_frozen_input,CS4,157,18,0.21448087431693988,0.060215876394751,0.0883871138292342,0.8562908326931129,0.0316172612304361,0.04547000249034795,0.07850175003070489,0.8866385885951318,0.012028819020292203
TW_4467a039e00b,PS_051,PS_045,SplineRidge,primary,CS4,157,18,0.21448087431693988,0.061407840691168704,0.09047487074568285,0.8494216582778538,0.030891600478478897,0.05520706054108863,0.08420703933134067,0.8695622305434274,0.012541444264550219
TW_4467a039e00b,PS_051,PS_046,HistGradientBoosting,r1_frozen_input,CS4,185,16,0.32456140350877194,0.06537564113310153,0.10861342068770825,0.7508913236431516,0.008557887184313348,0.06050301712880266,0.0978919468162709,0.797644132368456,0.008265808577081753
TW_4467a039e00b,PS_051,PS_046,SplineRidge,primary,CS4,185,16,0.32456140350877194,0.06680173403714927,0.10789873043376208,0.754158871864639,0.008071166494444441,0.0684101891221941,0.09862192096636324,0.7946149699823514,0.017109110928964326
TW_4467a039e00b,PS_051,PS_047,HistGradientBoosting,r1_frozen_input,CS4,156,16,0.2708333333333333,0.06549522946663784,0.09394445845678266,0.7201843615292793,0.04145807600824047,0.05645469399670549,0.09539718180571817,0.7114635138665346,-0.03404602235693287
TW_4467a039e00b,PS_051,PS_047,SplineRidge,primary,CS4,156,16,0.2708333333333333,0.0690403131264379,0.0964734409918177,0.7049163229545047,0.04434621451429605,0.05715499580964375,0.09621239181305742,0.7065111065659052,-0.03618431824936582
TW_4467a039e00b,PS_051,PS_048,HistGradientBoosting,r1_frozen_input,CS4,83,17,0.11231393775372124,0.03756817520373883,0.05772848916949661,0.9195514610394084,0.019108748883285,0.03757633714927162,0.06110402870272682,0.909868319591147,0.01804317855650639
TW_4467a039e00b,PS_051,PS_048,SplineRidge,primary,CS4,83,17,0.11231393775372124,0.03781265041402608,0.05972388466286295,0.9138939089164873,0.022457953181092963,0.030633343551999627,0.05651082695291604,0.9229094572595373,0.003964118023040185
TW_4467a039e00b,PS_051,PS_049,HistGradientBoosting,r1_frozen_input,CS4,166,17,0.23380281690140844,0.06232980887438328,0.10730522974183221,0.8169903800837229,0.01042603549341393,0.05573778718289599,0.10375278884861033,0.8289072132408855,-0.010485567703084928
TW_4467a039e00b,PS_051,PS_049,SplineRidge,primary,CS4,166,17,0.23380281690140844,0.05927038499357897,0.10499894421632165,0.8247726044486252,0.0028911040070744996,0.06122547858240218,0.10299148115625484,0.8314088591676768,0.006943377065476016
TW_4467a039e00b,PS_051,PS_050,HistGradientBoosting,r1_frozen_input,CS4,133,20,0.1581450653983353,0.0556633279912385,0.0977588629848375,0.8061721974706165,0.01119574524004148,0.054273251842473426,0.0955640261404162,0.814777959002978,0.007737707982094332
TW_4467a039e00b,PS_051,PS_050,SplineRidge,primary,CS4,133,20,0.1581450653983353,0.05379876725992523,0.09411433847931823,0.8203548997160722,0.013872977314904961,0.05080290911639098,0.09326558970502959,0.8235804663418527,0.002462073510353783
TW_88a108921af7,PS_035,PS_039,HistGradientBoosting,r1_frozen_input,CS4,736,37,0.5584218512898331,0.053026820507875556,0.0779657519899686,0.9316515174710316,-0.0035255166222652686,0.06195580618402729,0.08601999078695112,0.9168006533095008,-0.027302772293628503
TW_88a108921af7,PS_035,PS_039,SplineRidge,primary,CS4,736,37,0.5584218512898331,0.0654548818568405,0.08672916408641206,0.9154231601844405,-0.013146597568982257,0.07870845383598112,0.10000747597426392,0.8875431108228726,-0.04310652847475538
TW_88a108921af7,PS_039,PS_035,HistGradientBoosting,r1_frozen_input,CS4,673,43,0.4133906633906634,0.05652510154009576,0.07936466538647785,0.924328793068005,0.022512413344283846,0.0609458561391176,0.08549861389321448,0.9121797983916802,0.043508702592907345
TW_88a108921af7,PS_039,PS_035,SplineRidge,primary,CS4,673,43,0.4133906633906634,0.05895508866371209,0.08058305264565759,0.9219875867949987,0.02671075427114903,0.06354279276930022,0.08489537597049565,0.9134146625623188,0.043099153705318465
