group_id,source_plant_id,target_plant_id,computable,n_validation_supported,n_test_supported,offset_eligible,affine_eligible,affine_reason,delta,a,b,otg_0,otg_1,otg_2,delta_otg_offset,delta_otg_affine,transfer_mae_0,transfer_mae_1,transfer_mae_2,local_mae,mbe_0,mbe_1,mbe_2,centered_mae_0,centered_mae_1,support_retention,primary_otg
TW_4467a039e00b,PS_046,PS_042,True,546,472,True,True,,0.014781928012328955,0.020493989857291582,0.9913565547403306,-0.010587238995745159,-0.012928918234492472,-0.012436846129104763,0.002341679238747313,0.0018496071333596042,0.05275732766558639,0.05041564842683908,0.05090772053222679,0.06334456666133155,-0.011644015602284404,0.00313791241004452,0.002854192231222619,0.05068644209024543,0.05068644209024543,0.5763125763125763,-0.010587238995745159
TW_4467a039e00b,PS_046,PS_043,True,251,286,True,True,,-0.014807846380834181,0.040053972975299536,0.8953531459408668,0.009417230318337189,0.00475342088301571,-0.009664901654746608,0.004663809435321478,0.019082131973083796,0.08165932686417189,0.07699551742885041,0.0625771948910881,0.0722420965458347,0.0419386298855206,0.027130783504686413,0.016278664313618508,0.07316915480616304,0.07316915480616301,0.3615676359039191,0.009417230318337189
TW_4467a039e00b,PS_046,PS_044,True,540,463,True,True,,0.007404349456606456,-0.04520539366334158,1.0738701081603916,-0.004095805369216318,-0.006069787299259138,-0.010420322149947703,0.00197398193004282,0.006324516780731385,0.07586929096150165,0.07389530903145883,0.06954477418077026,0.07996509633071797,-0.011955736182052394,-0.004551386725445896,-0.004205408048201825,0.07287460847407405,0.07287460847407405,0.5544910179640719,-0.004095805369216318
TW_4467a039e00b,PS_046,PS_045,True,682,502,True,True,,-0.005941870313899721,-0.008486813472010192,1.003603360678215,0.0005852973683572876,0.0005908359309994074,0.00042840495429743303,-5.538562642119771e-06,0.0001568924140598546,0.043773878052221375,0.043779416614863495,0.04361698563816152,0.04318858068386409,0.014411620933539088,0.008469750619639383,0.008280789818921488,0.04489208134784711,0.044892081347847106,0.6857923497267759,0.0005852973683572876
TW_4467a039e00b,PS_046,PS_047,True,510,425,True,True,,-0.11913343064222541,-0.010438022921169198,0.8121000467642064,-0.0397182861422483,-0.01588002029710582,-0.01016488488498915,-0.02383826584514248,-0.02955340125725915,0.08676449833264531,0.11060276417778779,0.11631789958990446,0.1264827844748936,0.03649653416176611,-0.08263689648045927,-0.09157912544059876,0.08231121391932561,0.0823112139193256,0.7378472222222222,-0.0397182861422483
TW_4467a039e00b,PS_046,PS_048,True,84,82,True,True,,0.011957715863829987,0.08654533525351396,0.7738162592810991,0.008756843000090206,0.007105815145508024,0.02953088873293297,0.0016510278545821822,-0.020774045732842764,0.05785356947783185,0.05620254162324967,0.07862761521067461,0.049096726477741645,-0.014809658884503174,-0.0028519430206731893,0.010973026909927934,0.05620775488025892,0.05620775488025892,0.11096075778078485,0.008756843000090206
TW_4467a039e00b,PS_046,PS_049,True,465,484,True,True,,0.0492483632461608,0.05964492919382178,0.9851761061989593,0.010210397068968896,0.003201572788366462,0.00362692091281501,0.007008824280602434,0.006583476156153886,0.06860948959605236,0.06160066531544992,0.06202601343989847,0.05839909252708346,-0.021033522608830138,0.028214840637330645,0.028666734709135878,0.06076338715517181,0.06076338715517181,0.6816901408450704,0.010210397068968896
TW_4467a039e00b,PS_046,PS_050,True,588,573,True,True,,0.026820228753051435,0.056256592391873014,0.9592340789020962,0.002475850877267316,-0.0018238073392773807,-0.0010971863247302635,0.004299658216544697,0.0035730372019975795,0.062377160236859394,0.0580775020203147,0.058804123034861815,0.05990130935959208,-0.013478469818296769,0.013341758934754684,0.013854969223258512,0.058941128796397096,0.058941128796397096,0.6813317479191439,0.002475850877267316
TW_4467a039e00b,PS_046,PS_051,True,396,294,True,True,,-0.044994991462567094,-0.014752864782782356,0.9380446331443073,0.021626927752497353,0.014818147167801131,0.012551383270648163,0.006808780584696222,0.00907554448184919,0.07497651234664625,0.06816773176195003,0.06590096786479706,0.053349584594148895,0.042026581286127976,-0.0029684101764391297,-0.007232861563705611,0.0679399259353784,0.0679399259353784,0.39357429718875503,0.021626927752497353
TW_4467a039e00b,PS_047,PS_042,True,617,586,True,True,,0.17360073869446815,0.03368477203602718,1.2895103060914586,0.11823485794663127,0.01416975442260765,-0.025052478397950967,0.10406510352402362,0.14328733634458224,0.18067124817377747,0.07660614464975385,0.03738391182919523,0.0624363902271462,-0.1775414331999968,-0.003940694505528652,0.0029584054245272344,0.07558145767336047,0.07558145767336048,0.7155067155067155,0.11823485794663127
TW_4467a039e00b,PS_047,PS_043,True,289,298,True,True,,0.11819199623727905,0.026145857571506514,1.2621219074413643,0.06875139928502538,0.020098027947072925,-0.017340109014921466,0.04865337133795246,0.08609150829994686,0.14079563635036962,0.09214226501241717,0.054704128050422775,0.07204423706534424,-0.13576127046618486,-0.0175692742289058,0.002749926373092885,0.0916941765485382,0.0916941765485382,0.37673830594184576,0.06875139928502538
