group_id,source_plant_id,target_plant_id,mbe_transfer_0,mbe_transfer_1,mbe_transfer_2,abs_mbe_0,abs_mbe_1,centered_mae_0,centered_mae_1,centered_rmse_0,centered_rmse_1,local_mbe,local_centered_mae,otg_0,abs_mbe_transfer
TW_4467a039e00b,PS_046,PS_042,-0.011644015602284404,0.00313791241004452,0.002854192231222619,0.011644015602284404,0.00313791241004452,0.05068644209024543,0.05068644209024543,0.07605049168002584,0.07605049168002584,-0.0446365196885202,0.0475894844546033,-0.010587238995745159,0.011644015602284404
TW_4467a039e00b,PS_046,PS_043,0.0419386298855206,0.027130783504686413,0.016278664313618508,0.0419386298855206,0.027130783504686413,0.07316915480616304,0.07316915480616301,0.1114705334955433,0.11147053349554331,-0.026865643746003216,0.06952526151496397,0.009417230318337189,0.0419386298855206
TW_4467a039e00b,PS_046,PS_044,-0.011955736182052394,-0.004551386725445896,-0.004205408048201825,0.011955736182052394,0.004551386725445896,0.07287460847407405,0.07287460847407405,0.10846728769536626,0.10846728769536627,-0.042974635164976606,0.0665638561681433,-0.004095805369216318,0.011955736182052394
TW_4467a039e00b,PS_046,PS_045,0.014411620933539088,0.008469750619639383,0.008280789818921488,0.014411620933539088,0.008469750619639383,0.04489208134784711,0.044892081347847106,0.07379495207139528,0.07379495207139528,0.0026971611700145745,0.043494725419991616,0.0005852973683572876,0.014411620933539088
TW_4467a039e00b,PS_046,PS_047,0.03649653416176611,-0.08263689648045927,-0.09157912544059876,0.03649653416176611,0.08263689648045927,0.08231121391932561,0.0823112139193256,0.1123348643005602,0.11233486430056021,-0.104111043944126,0.10879157177583043,-0.0397182861422483,0.03649653416176611
TW_4467a039e00b,PS_046,PS_048,-0.014809658884503174,-0.0028519430206731893,0.010973026909927934,0.014809658884503174,0.0028519430206731893,0.05620775488025892,0.05620775488025892,0.09768223307357192,0.09768223307357192,-0.011598224941271261,0.053299822844664835,0.008756843000090206,0.014809658884503174
TW_4467a039e00b,PS_046,PS_049,-0.021033522608830138,0.028214840637330645,0.028666734709135878,0.021033522608830138,0.028214840637330645,0.06076338715517181,0.06076338715517181,0.1105961049969257,0.1105961049969257,0.005785542128132322,0.058925866494392465,0.010210397068968896,0.021033522608830138
TW_4467a039e00b,PS_046,PS_050,-0.013478469818296769,0.013341758934754684,0.013854969223258512,0.013478469818296769,0.013341758934754684,0.058941128796397096,0.058941128796397096,0.10082913770052283,0.10082913770052283,-0.006347210864560383,0.05925653428247228,0.002475850877267316,0.013478469818296769
TW_4467a039e00b,PS_046,PS_051,0.042026581286127976,-0.0029684101764391297,-0.007232861563705611,0.042026581286127976,0.0029684101764391297,0.0679399259353784,0.0679399259353784,0.120352630998864,0.120352630998864,-0.0017906899415533982,0.05321562275126237,0.021626927752497353,0.042026581286127976
TW_4467a039e00b,PS_047,PS_042,-0.1775414331999968,-0.003940694505528652,0.0029584054245272344,0.1775414331999968,0.003940694505528652,0.07558145767336047,0.07558145767336048,0.09355905634142865,0.09355905634142866,-0.0457276283544401,0.04700857506359076,0.11823485794663127,0.1775414331999968
TW_4467a039e00b,PS_047,PS_043,-0.13576127046618486,-0.0175692742289058,0.002749926373092885,0.13576127046618486,0.0175692742289058,0.0916941765485382,0.0916941765485382,0.11424124062922213,0.11424124062922213,-0.025600896043599827,0.07246713491497048,0.06875139928502538,0.13576127046618486
TW_4467a039e00b,PS_047,PS_044,-0.18399214451536902,-0.002107413346623805,0.0009822729891207,0.18399214451536902,0.002107413346623805,0.09897321918391777,0.09897321918391777,0.12387038528741158,0.12387038528741157,-0.04014774051001033,0.06565327010220098,0.1186737048292433,0.18399214451536902
TW_4467a039e00b,PS_047,PS_045,-0.14095734396211515,0.024688316670877113,0.008020341825175848,0.14095734396211515,0.024688316670877113,0.08614407672482816,0.08614407672482816,0.10431223901399332,0.10431223901399332,0.00851242151024364,0.047169005862793274,0.10737278000357282,0.14095734396211515
